Header_시,Header_구,Header_동,Header_Timestamp,Header_단지명,Header_평형,target,Static__준공구분,Static__세대수구분,Static__평수구분,Static__건설사등급,Static__초품아여부,Static__역세권수,Static__호재수,depth1__ecos__base_rate,depth1__ecos__cd_91d_rate,depth1__ecos__cpi_housing,depth1__ecos__m2_avg,depth1__ecos__mortgage_rate_new,depth1__ecos__unemployment_rate,depth2__reb__apt_sale_supply_demand,depth2__reb__apt_jeonse_supply_demand,depth2__reb__apt_monthly_rent_supply_demand,depth3__reb__apt_sale_index,depth3__reb__apt_jeonse_index,depth3__policy__ltv_tightness,depth3__policy__dsr_severity,depth3__policy__is_speculative,depth3__policy__is_overheated,depth3__policy__is_regulated
서울특별시,성북구,길음동,2021-05-01,길음뉴타운8단지래미안,114.98,137500.0,구축,대단지,대형,대형,초품아,2,2,0.5,0.68,101.44,3215002.7,2.69,4.0,111.163895486936,114.608076009501,116.508313539192,99.01296,104.004694,1,0,0,1,1
서울특별시,성북구,길음동,2021-04-01,길음뉴타운8단지래미안,114.98,137500.0,구축,대단지,대형,대형,초품아,2,2,0.5,0.74,101.17,3187670.1,2.73,4.0,111.163895486936,110.62945368171,116.152019002375,98.705466,103.574744,1,0,0,1,1
서울특별시,성북구,길음동,2021-03-01,길음뉴타운8단지래미안,114.98,137500.0,구축,대단지,대형,대형,초품아,2,2,0.5,0.75,101.18,3139905.3,2.73,4.3,120.783847980998,122.624703087886,118.527315914489,97.853937,103.152741,1,0,0,1,1
서울특별시,성북구,길음동,2021-02-01,길음뉴타운8단지래미안,114.98,132500.0,구축,대단지,대형,대형,초품아,2,2,0.5,0.73,100.89,3109468.9,2.66,4.9,128.028503562945,130.403800475059,124.703087885986,96.142131,102.096787,1,0,0,1,1
서울특별시,성북구,길음동,2021-01-01,길음뉴타운8단지래미안,114.98,127500.0,구축,대단지,대형,대형,초품아,2,2,0.5,0.68,100.35,3068301.1,2.63,5.7,126.603325415677,133.610451306413,126.365795724466,94.945824,100.891289,1,0,0,1,1
서울특별시,성북구,길음동,2020-12-01,길음뉴타운8단지래미안,114.98,126000.0,구축,대단지,대형,대형,초품아,2,2,0.5,0.66,100.3,3042608.9,2.59,4.1,120.427553444181,133.135391923991,128.384798099762,93.179979,98.980775,1,0,0,1,1
서울특별시,성북구,길음동,2020-11-01,길음뉴타운8단지래미안,114.98,126000.0,구축,대단지,대형,대형,초품아,2,2,0.5,0.66,100.18,3040116.3,2.56,3.4,114.133016627078,129.216152019002,121.733966745843,91.725253,97.032004,1,0,0,1,1
서울특별시,성북구,길음동,2020-10-01,길음뉴타운8단지래미안,114.98,126000.0,구축,대단지,대형,대형,초품아,2,2,0.5,0.63,100.26,3013099.3,2.47,3.7,113.776722090261,127.434679334917,121.25890736342,90.2247,93.892171,1,0,0,1,1
서울특별시,성북구,길음동,2020-09-01,길음뉴타운8단지래미안,114.98,126000.0,구축,대단지,대형,대형,초품아,2,2,0.5,0.63,99.97,2975068.2,2.44,3.6,121.496437054632,120.071258907363,121.733966745843,89.543748,92.748887,1,0,0,1,1
서울특별시,성북구,길음동,2020-08-01,길음뉴타운8단지래미안,114.98,124500.0,구축,대단지,대형,대형,초품아,2,2,0.5,0.68,98.46,2957258.4,2.39,3.1,128.266033254157,123.159144893112,117.458432304038,87.781243,89.974151,1,0,0,1,1
서울특별시,성북구,길음동,2020-07-01,길음뉴타운8단지래미안,114.98,122000.0,구축,대단지,대형,대형,초품아,2,2,0.5,0.79,98.14,2948195.4,2.45,4.0,128.147268408551,118.408551068884,113.895486935867,85.631827,88.597735,1,0,0,1,1
서울특별시,성북구,길음동,2020-06-01,길음뉴타운8단지래미안,114.98,120000.0,구축,대단지,대형,대형,초품아,2,2,0.5,0.79,100.29,2924178.4,2.49,4.3,111.520190023753,113.895486935867,104.038004750594,83.197779,86.434118,1,0,0,1,1
서울특별시,성북구,길음동,2020-05-01,길음뉴타운8단지래미안,114.98,112500.0,구축,대단지,대형,대형,초품아,2,2,0.5,1.02,100.2,2903430.1,2.52,4.5,97.9809976247031,98.0997624703088,92.5178147268409,82.572898,85.997723,1,0,0,1,1
서울특별시,성북구,길음동,2020-04-01,길음뉴타운8단지래미안,114.98,112500.0,구축,대단지,대형,대형,초품아,2,2,0.75,1.1,100.56,2862592.4,2.58,4.2,103.681710213777,101.543942992874,94.8931116389549,82.541025,85.831898,1,0,0,1,1
서울특별시,성북구,길음동,2020-03-01,길음뉴타운8단지래미안,114.98,112500.0,구축,대단지,대형,대형,초품아,2,2,0.75,1.23,100.68,2797940.6,2.48,4.2,110.807600950119,102.49406175772,89.7862232779098,82.349248,85.631793,1,0,0,1,1
서울특별시,성북구,길음동,2020-02-01,길음뉴타운8단지래미안,114.98,112500.0,구축,대단지,대형,대형,초품아,2,2,1.25,1.42,100.76,2772876.6,2.52,4.1,113.895486935867,102.731591448931,91.0926365795725,81.539185,85.464738,1,0,0,1,1
서울특별시,성북구,길음동,2020-01-01,길음뉴타운8단지래미안,114.98,109000.0,구축,대단지,대형,대형,초품아,2,2,1.25,1.47,100.17,2738719.5,2.51,4.1,113.895486935867,101.306413301663,89.0736342042755,81.088705,85.188334,1,0,0,1,1
서울특별시,성북구,길음동,2019-12-01,길음뉴타운8단지래미안,114.98,104000.0,구축,대단지,대형,대형,초품아,2,2,1.25,1.53,100.215,2709976.7,2.45,3.4,116.581632653061,101.658163265306,87.1173469387755,80.544521,84.984001,1,0,0,1,1
서울특별시,성북구,길음동,2019-11-01,길음뉴타운8단지래미안,114.98,99000.0,구축,대단지,대형,대형,초품아,2,2,1.25,1.52,100.05,2714224.7,2.45,3.1,109.311224489796,94.5790816326531,84.1836734693878,79.998326,84.800322,1,0,0,1,1
서울특별시,성북구,길음동,2019-10-01,길음뉴타운8단지래미안,114.98,96500.0,구축,대단지,대형,대형,초품아,2,2,1.25,1.46,100.06,2684616.6,2.5,3.0,108.673469387755,94.9617346938775,83.1632653061225,79.534897,84.708466,1,0,0,1,1
서울특별시,성북구,길음동,2019-09-01,길음뉴타운8단지래미안,114.98,92000.0,구축,대단지,대형,대형,초품아,2,2,1.5,1.54,99.905,2657896.1,2.51,3.1,101.530612244898,90.3698979591837,80.8673469387755,79.095816,84.366097,1,0,0,1,1
서울특별시,성북구,길음동,2019-08-01,길음뉴타운8단지래미안,114.98,90000.0,구축,대단지,대형,대형,초품아,2,2,1.5,1.49,98.327,2644620.3,2.47,3.0,97.8316326530612,88.4566326530612,78.9540816326531,78.820806,84.127241,1,0,0,1,1
서울특별시,성북구,길음동,2019-07-01,길음뉴타운8단지래미안,114.98,88000.0,구축,대단지,대형,대형,초품아,2,2,1.5,1.68,98.249,2626313.4,2.64,3.9,92.0918367346939,79.8469387755102,76.7857142857143,78.520978,83.715924,1,0,0,1,1
서울특별시,성북구,길음동,2019-06-01,길음뉴타운8단지래미안,114.98,87000.0,구축,대단지,대형,대형,초품아,2,2,1.75,1.8,99.634,2610924.0,2.74,4.0,83.4183673469388,71.8112244897959,69.1326530612245,78.20468,83.616933,1,0,0,1,1
서울특별시,성북구,길음동,2019-05-01,길음뉴타운8단지래미안,114.98,87000.0,구축,대단지,대형,대형,초품아,2,2,1.75,1.84,99.576,2588405.6,2.93,4.0,84.1836734693878,70.9183673469388,68.3673469387755,78.408051,83.671961,1,0,0,1,1
서울특별시,성북구,길음동,2019-04-01,길음뉴타운8단지래미안,114.98,87000.0,구축,대단지,대형,대형,초품아,2,2,1.75,1.86,99.498,2586645.8,2.98,4.4,83.4183673469388,67.3469387755102,67.3469387755102,78.62325,83.740785,1,0,0,1,1
서울특별시,성북구,길음동,2019-03-01,길음뉴타운8단지래미안,114.98,87000.0,구축,대단지,대형,대형,초품아,2,2,1.75,1.9,99.74,2567458.8,3.04,4.3,83.6734693877551,65.4336734693878,64.9234693877551,78.768372,83.939148,1,0,0,1,1
서울특별시,성북구,길음동,2019-02-01,길음뉴타운8단지래미안,114.98,87000.0,구축,대단지,대형,대형,초품아,2,2,1.75,1.87,99.876,2552142.8,3.08,4.7,84.4387755102041,66.3265306122449,65.1785714285714,78.993768,84.393115,1,0,0,1,1
서울특별시,성북구,길음동,2019-01-01,길음뉴타운8단지래미안,114.98,87500.0,구축,대단지,대형,대형,초품아,2,2,1.75,1.87,98.724,2541916.3,3.12,4.5,86.734693877551,70.7908163265306,66.0714285714286,79.10446,85.376378,1,0,0,1,1
