윈도우,단지,모델,RMSE,WAPE
BT@2025-06,강동구|명일동|고덕주공9단지|83.93,RandomWalk,36524.24993525985,0.20757614538008667
BT@2025-06,강동구|명일동|고덕주공9단지|83.93,SeasonalNaive,43450.40275992843,0.2608139237266442
BT@2025-06,강동구|명일동|고덕주공9단지|83.93,AR,35112.01258233037,0.1977127776578868
BT@2025-06,강동구|명일동|래미안솔베뉴|49.62,RandomWalk,23837.248324139047,0.15819474033716596
BT@2025-06,강동구|명일동|래미안솔베뉴|49.62,SeasonalNaive,27780.990039653658,0.19934124611499396
BT@2025-06,강동구|명일동|래미안솔베뉴|49.62,AR,25124.09065159458,0.16696882017572084
BT@2025-06,강동구|명일동|래미안솔베뉴|49.66,RandomWalk,23837.248324139047,0.15819474033716596
BT@2025-06,강동구|명일동|래미안솔베뉴|49.66,SeasonalNaive,27780.990039653658,0.19934124611499396
BT@2025-06,강동구|명일동|래미안솔베뉴|49.66,AR,25124.09065159458,0.16696882017572084
BT@2025-06,강동구|명일동|래미안솔베뉴|49.68,RandomWalk,23837.248324139047,0.15819474033716596
BT@2025-06,강동구|명일동|래미안솔베뉴|49.68,SeasonalNaive,27780.990039653658,0.19934124611499396
BT@2025-06,강동구|명일동|래미안솔베뉴|49.68,AR,25124.09065159458,0.16696882017572084
BT@2025-06,강동구|명일동|래미안솔베뉴|59.11,RandomWalk,21614.45075638063,0.11516822864053027
BT@2025-06,강동구|명일동|래미안솔베뉴|59.11,SeasonalNaive,24420.204145338354,0.14641753736570828
BT@2025-06,강동구|명일동|래미안솔베뉴|59.11,AR,23961.092504174623,0.12848260077474444
BT@2025-06,강동구|명일동|래미안솔베뉴|59.25,RandomWalk,29869.55064247432,0.16292932881381658
BT@2025-06,강동구|명일동|래미안솔베뉴|59.25,SeasonalNaive,37275.48345539375,0.2174051905357203
BT@2025-06,강동구|명일동|래미안솔베뉴|59.25,AR,34213.15338808288,0.1866998680866279
BT@2025-06,강동구|명일동|래미안솔베뉴|59.29,RandomWalk,29869.55064247432,0.16292932881381658
BT@2025-06,강동구|명일동|래미안솔베뉴|59.29,SeasonalNaive,37275.48345539375,0.2174051905357203
BT@2025-06,강동구|명일동|래미안솔베뉴|59.29,AR,34213.15338808288,0.1866998680866279
BT@2025-06,강동구|명일동|래미안솔베뉴|59.32,RandomWalk,29869.55064247432,0.16292932881381658
BT@2025-06,강동구|명일동|래미안솔베뉴|59.32,SeasonalNaive,37275.48345539375,0.2174051905357203
BT@2025-06,강동구|명일동|래미안솔베뉴|59.32,AR,34213.15338808288,0.1866998680866279
BT@2025-06,강동구|명일동|래미안솔베뉴|78.07,RandomWalk,21395.85110482874,0.11062799545432103
BT@2025-06,강동구|명일동|래미안솔베뉴|78.07,SeasonalNaive,23623.16424613776,0.12833992282786752
BT@2025-06,강동구|명일동|래미안솔베뉴|78.07,AR,22471.99789000593,0.11610233101158757
BT@2025-06,강동구|명일동|래미안솔베뉴|78.84,RandomWalk,28955.55982017964,0.1465638010652746
BT@2025-06,강동구|명일동|래미안솔베뉴|78.84,SeasonalNaive,34335.41579525919,0.18175059982072478
BT@2025-06,강동구|명일동|래미안솔베뉴|78.84,AR,30891.90369706972,0.15611326812279194
BT@2025-06,강동구|명일동|래미안솔베뉴|84.6,RandomWalk,31050.4833872734,0.1379936761289446
BT@2025-06,강동구|명일동|래미안솔베뉴|84.6,SeasonalNaive,34919.619342140606,0.16581497175434476
BT@2025-06,강동구|명일동|래미안솔베뉴|84.6,AR,31907.940241031578,0.14194881734975226
BT@2025-06,강동구|명일동|래미안솔베뉴|84.63,RandomWalk,31050.4833872734,0.1379936761289446
BT@2025-06,강동구|명일동|래미안솔베뉴|84.63,SeasonalNaive,34919.619342140606,0.16581497175434476
BT@2025-06,강동구|명일동|래미안솔베뉴|84.63,AR,31907.940241031578,0.14194881734975226
BT@2025-06,강동구|명일동|래미안솔베뉴|84.68,RandomWalk,31050.4833872734,0.1379936761289446
BT@2025-06,강동구|명일동|래미안솔베뉴|84.68,SeasonalNaive,34919.619342140606,0.16581497175434476
BT@2025-06,강동구|명일동|래미안솔베뉴|84.68,AR,31907.940241031578,0.14194881734975226
BT@2025-06,강동구|명일동|명일삼환|84.9,RandomWalk,23440.97196505857,0.13932399010717153
BT@2025-06,강동구|명일동|명일삼환|84.9,SeasonalNaive,29676.73050275809,0.19181093707062377
BT@2025-06,강동구|명일동|명일삼환|84.9,AR,21953.604843248067,0.12850910690561332
BT@2025-06,강동구|명일동|명일삼환|84.92,RandomWalk,23440.97196505857,0.13932399010717153
BT@2025-06,강동구|명일동|명일삼환|84.92,SeasonalNaive,29676.73050275809,0.19181093707062377
BT@2025-06,강동구|명일동|명일삼환|84.92,AR,21953.604843248067,0.12850910690561332
BT@2025-06,강동구|명일동|명일삼환|84.93,RandomWalk,23440.97196505857,0.13932399010717153
BT@2025-06,강동구|명일동|명일삼환|84.93,SeasonalNaive,29676.73050275809,0.19181093707062377
BT@2025-06,강동구|명일동|명일삼환|84.93,AR,21953.604843248067,0.12850910690561332
BT@2025-06,강동구|명일동|명일현대|57.09,RandomWalk,16505.049732329364,0.1487684729064036
BT@2025-06,강동구|명일동|명일현대|57.09,SeasonalNaive,17533.30164762665,0.16847290640394136
BT@2025-06,강동구|명일동|명일현대|57.09,AR,15069.95835871814,0.13429575187575454
BT@2025-06,강동구|명일동|명일현대|83.8,RandomWalk,9895.28507253162,0.08085106382978753
BT@2025-06,강동구|명일동|명일현대|83.8,SeasonalNaive,9895.28507253162,0.08085106382978753
BT@2025-06,강동구|명일동|명일현대|83.8,AR,9095.23099061872,0.0751169192989621
BT@2025-06,강동구|명일동|명일현대|84.66,RandomWalk,9895.28507253162,0.08085106382978753
BT@2025-06,강동구|명일동|명일현대|84.66,SeasonalNaive,9895.28507253162,0.08085106382978753
BT@2025-06,강동구|명일동|명일현대|84.66,AR,9095.23099061872,0.0751169192989621
BT@2025-06,강동구|명일동|삼익그린11차|128.23,RandomWalk,14630.874888399609,0.08321964529331571
BT@2025-06,강동구|명일동|삼익그린11차|128.23,SeasonalNaive,16136.78509906275,0.09631650750341068
BT@2025-06,강동구|명일동|삼익그린11차|128.23,AR,13529.446134569876,0.07689048325324896
BT@2025-06,강동구|명일동|삼익그린11차|66.87,RandomWalk,30443.937546469417,0.2193771626297573
BT@2025-06,강동구|명일동|삼익그린11차|66.87,SeasonalNaive,30443.937546469417,0.2193771626297573
BT@2025-06,강동구|명일동|삼익그린11차|66.87,AR,28905.081633125636,0.20767048522034745
BT@2025-06,강동구|명일동|삼익그린11차|84.51,RandomWalk,34835.027869468744,0.22592945662535718
BT@2025-06,강동구|명일동|삼익그린11차|84.51,SeasonalNaive,34835.027869468744,0.22592945662535718
BT@2025-06,강동구|명일동|삼익그린11차|84.51,AR,33553.835131347376,0.21721059118425157
BT@2025-06,강동구|명일동|삼익그린맨션2차|107.55,RandomWalk,39091.2394277797,0.1785714285714285
BT@2025-06,강동구|명일동|삼익그린맨션2차|107.55,SeasonalNaive,46595.33238426357,0.21785714285714294
BT@2025-06,강동구|명일동|삼익그린맨션2차|107.55,AR,36565.0429215591,0.16754888144142613
BT@2025-06,강동구|명일동|삼익그린맨션2차|107.56,RandomWalk,39091.2394277797,0.1785714285714285
BT@2025-06,강동구|명일동|삼익그린맨션2차|107.56,SeasonalNaive,46595.33238426357,0.21785714285714294
BT@2025-06,강동구|명일동|삼익그린맨션2차|107.56,AR,36565.0429215591,0.16754888144142613
BT@2025-06,강동구|명일동|삼익그린맨션2차|128.16,RandomWalk,43684.47474027047,0.18081180811808092
BT@2025-06,강동구|명일동|삼익그린맨션2차|128.16,SeasonalNaive,49422.70901788631,0.2094095940959407
BT@2025-06,강동구|명일동|삼익그린맨션2차|128.16,AR,42461.56662717476,0.17587918175711326
BT@2025-06,강동구|명일동|삼익그린맨션2차|42.93,RandomWalk,30343.17605876699,0.22396187882913499
BT@2025-06,강동구|명일동|삼익그린맨션2차|42.93,SeasonalNaive,35541.64224305531,0.279782164737917
BT@2025-06,강동구|명일동|삼익그린맨션2차|42.93,AR,28359.200132221627,0.20801618192645738
BT@2025-06,강동구|명일동|삼익그린맨션2차|54.81,RandomWalk,31663.596342382367,0.19861830742659717
BT@2025-06,강동구|명일동|삼익그린맨션2차|54.81,SeasonalNaive,39347.8080710984,0.2671272308578005
BT@2025-06,강동구|명일동|삼익그린맨션2차|54.81,AR,28708.232410002576,0.17779161156413287
BT@2025-06,강동구|명일동|삼익그린맨션2차|66.87,RandomWalk,37624.79235823108,0.2069825436408981
BT@2025-06,강동구|명일동|삼익그린맨션2차|66.87,SeasonalNaive,45575.25827317563,0.26658354114713195
BT@2025-06,강동구|명일동|삼익그린맨션2차|66.87,AR,35188.88547332676,0.19315148764150786
BT@2025-06,강동구|명일동|삼익그린맨션2차|84.75,RandomWalk,35510.268467961076,0.1816321891338944
BT@2025-06,강동구|명일동|삼익그린맨션2차|84.75,SeasonalNaive,43761.66511152583,0.2336894748806549
BT@2025-06,강동구|명일동|삼익그린맨션2차|84.75,AR,31288.70992041881,0.15986185270968703
BT@2025-06,강동구|명일동|삼익맨션(삼익가든)|106.65,RandomWalk,29108.632740133893,0.177656205010077
BT@2025-06,강동구|명일동|삼익맨션(삼익가든)|106.65,SeasonalNaive,40540.874435561935,0.2697955657932622
BT@2025-06,강동구|명일동|삼익맨션(삼익가든)|106.65,AR,28501.8546388175,0.1728146425458379
BT@2025-06,강동구|명일동|삼익맨션(삼익가든)|117.76,RandomWalk,23127.815143963093,0.13253012048192697
BT@2025-06,강동구|명일동|삼익맨션(삼익가든)|117.76,SeasonalNaive,33950.02454589192,0.2101740294511376
BT@2025-06,강동구|명일동|삼익맨션(삼익가든)|117.76,AR,22316.75963308112,0.1269839923879692
BT@2025-06,강동구|명일동|삼익맨션(삼익가든)|146.54,RandomWalk,28155.076510877,0.1536523929471038
BT@2025-06,강동구|명일동|삼익맨션(삼익가든)|146.54,SeasonalNaive,35104.01211637587,0.20151133501259422
BT@2025-06,강동구|명일동|삼익맨션(삼익가든)|146.54,AR,26913.614911671673,0.1467898374592059
BT@2025-06,강동구|명일동|삼익맨션(삼익가든)|57.01,RandomWalk,31721.4438511238,0.24723247232472326
BT@2025-06,강동구|명일동|삼익맨션(삼익가든)|57.01,SeasonalNaive,36993.524208073686,0.3059040590405904
BT@2025-06,강동구|명일동|삼익맨션(삼익가든)|57.01,AR,29893.181481266067,0.23082939725776755
BT@2025-06,강동구|명일동|삼익맨션(삼익가든)|66.87,RandomWalk,33440.868210419765,0.22972972972972927
BT@2025-06,강동구|명일동|삼익맨션(삼익가든)|66.87,SeasonalNaive,38885.51572672447,0.28648648648648695
BT@2025-06,강동구|명일동|삼익맨션(삼익가든)|66.87,AR,32081.605845609316,0.21810075726090486
BT@2025-06,강동구|명일동|삼익맨션(삼익가든)|71.2,RandomWalk,33456.43934033222,0.2408477842003849
BT@2025-06,강동구|명일동|삼익맨션(삼익가든)|71.2,SeasonalNaive,38743.81671097126,0.2870905587668596
BT@2025-06,강동구|명일동|삼익맨션(삼익가든)|71.2,AR,32044.75429344872,0.2303959179146251
BT@2025-06,강동구|명일동|삼익맨션(삼익가든)|72.55,RandomWalk,35118.54922971614,0.2581387701414004
BT@2025-06,강동구|명일동|삼익맨션(삼익가든)|72.55,SeasonalNaive,40797.262980090585,0.30910884577441666
BT@2025-06,강동구|명일동|삼익맨션(삼익가든)|72.55,AR,33467.34185322352,0.24547116803828536
BT@2025-06,강동구|명일동|삼익맨션(삼익가든)|82.45,RandomWalk,38877.47848476454,0.26099706744868
BT@2025-06,강동구|명일동|삼익맨션(삼익가든)|82.45,SeasonalNaive,45181.57810435577,0.3096774193548388
BT@2025-06,강동구|명일동|삼익맨션(삼익가든)|82.45,AR,36757.96734242186,0.2466637894004455
BT@2025-06,강동구|명일동|신동아|112.93,RandomWalk,38579.19344240704,0.17310503236583807
BT@2025-06,강동구|명일동|신동아|112.93,SeasonalNaive,46243.693263694535,0.22489037377323043
BT@2025-06,강동구|명일동|신동아|112.93,AR,37469.6805616971,0.16767687188476216
BT@2025-06,강동구|명일동|신동아|127.33,RandomWalk,45598.10851340226,0.19009862695803564
BT@2025-06,강동구|명일동|신동아|127.33,SeasonalNaive,49968.94869149574,0.22297427963643396
BT@2025-06,강동구|명일동|신동아|127.33,AR,44806.3527861551,0.18656945227509975
BT@2025-06,강동구|명일동|신동아|81.07,RandomWalk,30064.513965803686,0.1659192825112113
BT@2025-06,강동구|명일동|신동아|81.07,SeasonalNaive,39630.06013957921,0.23467862481315385
BT@2025-06,강동구|명일동|신동아|81.07,AR,29853.24182170863,0.164014480496187
BT@2025-06,강동구|명일동|우성|133.65,RandomWalk,32401.453156712974,0.15046439628482958
BT@2025-06,강동구|명일동|우성|133.65,SeasonalNaive,43544.03901033218,0.2117647058823528
BT@2025-06,강동구|명일동|우성|133.65,AR,30443.649388346523,0.1408878515282014
BT@2025-06,강동구|명일동|우성|84.93,RandomWalk,30507.85417997588,0.1693448702101365
BT@2025-06,강동구|명일동|우성|84.93,SeasonalNaive,38155.111059987765,0.22323856613102597
BT@2025-06,강동구|명일동|우성|84.93,AR,29760.482299457733,0.16533305011800709
BT@2025-06,강동구|명일동|현대|131.83,RandomWalk,36063.60122524274,0.1656131479140326
BT@2025-06,강동구|명일동|현대|131.83,SeasonalNaive,41238.12960517646,0.19932574799831423
BT@2025-06,강동구|명일동|현대|131.83,AR,33422.495973612014,0.1533765068539278
BT@2025-06,강동구|명일동|현대|84.91,RandomWalk,30365.13900292022,0.16158536585365854
BT@2025-06,강동구|명일동|현대|84.91,SeasonalNaive,35668.321612695305,0.20960365853658539
BT@2025-06,강동구|명일동|현대|84.91,AR,28173.79566722502,0.1480624514608839
BT@2025-06,강동구|명일동|형인허브빌|83.02,RandomWalk,456.43546458766497,0.005213764337852293
BT@2025-06,강동구|명일동|형인허브빌|83.02,SeasonalNaive,456.43546458766497,0.005213764337852293
BT@2025-06,강동구|명일동|형인허브빌|83.02,AR,1071.3132578332775,0.010970017352391826
BT@2025-06,강동구|명일동|형인허브빌|83.66,RandomWalk,456.43546458766497,0.005213764337852293
BT@2025-06,강동구|명일동|형인허브빌|83.66,SeasonalNaive,456.43546458766497,0.005213764337852293
BT@2025-06,강동구|명일동|형인허브빌|83.66,AR,1071.3132578332775,0.010970017352391826
BT@2025-06,강동구|명일동|형인허브빌|84.43,RandomWalk,456.43546458766497,0.005213764337852293
BT@2025-06,강동구|명일동|형인허브빌|84.43,SeasonalNaive,456.43546458766497,0.005213764337852293
BT@2025-06,강동구|명일동|형인허브빌|84.43,AR,1071.3132578332775,0.010970017352391826
BT@2025-06,강동구|명일동|형인허브빌|84.73,RandomWalk,456.4354645875853,0.005246589716683667
BT@2025-06,강동구|명일동|형인허브빌|84.73,SeasonalNaive,456.4354645875853,0.005246589716683667
BT@2025-06,강동구|명일동|형인허브빌|84.73,AR,1044.6397265686603,0.010741815878568296
BT@2025-06,강동구|상일동|고덕롯데캐슬베네루체|59.98,RandomWalk,16425.33612035577,0.09981851179673247
BT@2025-06,강동구|상일동|고덕롯데캐슬베네루체|59.98,SeasonalNaive,17248.188310660295,0.11252268602540817
BT@2025-06,강동구|상일동|고덕롯데캐슬베네루체|59.98,AR,17849.224560606723,0.10883156518948968
BT@2025-06,강동구|상일동|고덕롯데캐슬베네루체|84.14,RandomWalk,25675.86415293543,0.1355421686746981
BT@2025-06,강동구|상일동|고덕롯데캐슬베네루체|84.14,SeasonalNaive,27013.499711563916,0.15286144578313218
BT@2025-06,강동구|상일동|고덕롯데캐슬베네루체|84.14,AR,26790.230242647358,0.1415852541898877
BT@2025-06,강동구|상일동|고덕롯데캐슬베네루체|84.92,RandomWalk,25675.86415293543,0.1355421686746981
BT@2025-06,강동구|상일동|고덕롯데캐슬베네루체|84.92,SeasonalNaive,27013.499711563916,0.15286144578313218
BT@2025-06,강동구|상일동|고덕롯데캐슬베네루체|84.92,AR,26790.230242647358,0.1415852541898877
BT@2025-06,강동구|상일동|고덕리엔파크3단지|114.97,RandomWalk,16628.2891483158,0.09507042253521099
BT@2025-06,강동구|상일동|고덕리엔파크3단지|114.97,SeasonalNaive,19676.55118832225,0.12734741784037537
BT@2025-06,강동구|상일동|고덕리엔파크3단지|114.97,AR,14517.213421063807,0.08492442962901424
BT@2025-06,강동구|상일동|고덕리엔파크3단지|59.72,RandomWalk,14673.530590829176,0.13161235717308492
BT@2025-06,강동구|상일동|고덕리엔파크3단지|59.72,SeasonalNaive,17132.449717811323,0.16800677105374529
BT@2025-06,강동구|상일동|고덕리엔파크3단지|59.72,AR,13875.551275486492,0.12428897175107169
BT@2025-06,강동구|상일동|고덕리엔파크3단지|59.83,RandomWalk,14673.530590829176,0.13161235717308492
BT@2025-06,강동구|상일동|고덕리엔파크3단지|59.83,SeasonalNaive,17132.449717811323,0.16800677105374529
BT@2025-06,강동구|상일동|고덕리엔파크3단지|59.83,AR,13875.551275486492,0.12428897175107169
BT@2025-06,강동구|상일동|고덕리엔파크3단지|84.83,RandomWalk,15663.120165961014,0.12061711079943936
BT@2025-06,강동구|상일동|고덕리엔파크3단지|84.83,SeasonalNaive,19512.28245661351,0.1616409537166902
BT@2025-06,강동구|상일동|고덕리엔파크3단지|84.83,AR,15312.316669015765,0.11803089615182674
BT@2025-06,강동구|상일동|고덕리엔파크3단지|84.87,RandomWalk,15663.120165961014,0.12061711079943936
BT@2025-06,강동구|상일동|고덕리엔파크3단지|84.87,SeasonalNaive,19512.28245661351,0.1616409537166902
BT@2025-06,강동구|상일동|고덕리엔파크3단지|84.87,AR,15312.316669015765,0.11803089615182674
BT@2025-06,강동구|상일동|고덕리엔파크3단지|84.96,RandomWalk,15663.120165961014,0.12061711079943936
BT@2025-06,강동구|상일동|고덕리엔파크3단지|84.96,SeasonalNaive,19512.28245661351,0.1616409537166902
BT@2025-06,강동구|상일동|고덕리엔파크3단지|84.96,AR,15312.316669015765,0.11803089615182674
BT@2025-06,강동구|상일동|고덕리엔파크3단지|84.98,RandomWalk,15663.120165961014,0.12061711079943936
BT@2025-06,강동구|상일동|고덕리엔파크3단지|84.98,SeasonalNaive,19512.28245661351,0.1616409537166902
BT@2025-06,강동구|상일동|고덕리엔파크3단지|84.98,AR,15312.316669015765,0.11803089615182674
BT@2025-06,강동구|상일동|고덕센트럴아이파크|102.85,RandomWalk,26064.82303795686,0.11809685641461416
BT@2025-06,강동구|상일동|고덕센트럴아이파크|102.85,SeasonalNaive,28512.058852352275,0.1353016142735769
BT@2025-06,강동구|상일동|고덕센트럴아이파크|102.85,AR,26477.96521193594,0.11997650358377471
BT@2025-06,강동구|상일동|고덕센트럴아이파크|59.91,RandomWalk,26274.195198584657,0.15372424722662384
BT@2025-06,강동구|상일동|고덕센트럴아이파크|59.91,SeasonalNaive,31953.416614398735,0.19941891178024293
BT@2025-06,강동구|상일동|고덕센트럴아이파크|59.91,AR,33457.289869871434,0.1946313000881802
BT@2025-06,강동구|상일동|고덕센트럴아이파크|59.97,RandomWalk,26274.195198584657,0.15372424722662384
BT@2025-06,강동구|상일동|고덕센트럴아이파크|59.97,SeasonalNaive,31953.416614398735,0.19941891178024293
BT@2025-06,강동구|상일동|고덕센트럴아이파크|59.97,AR,33457.289869871434,0.1946313000881802
BT@2025-06,강동구|상일동|고덕센트럴아이파크|59.99,RandomWalk,26274.195198584657,0.15372424722662384
BT@2025-06,강동구|상일동|고덕센트럴아이파크|59.99,SeasonalNaive,31953.416614398735,0.19941891178024293
BT@2025-06,강동구|상일동|고덕센트럴아이파크|59.99,AR,33457.289869871434,0.1946313000881802
BT@2025-06,강동구|상일동|고덕센트럴아이파크|74.88,RandomWalk,30691.679111229183,0.16962278291281485
BT@2025-06,강동구|상일동|고덕센트럴아이파크|74.88,SeasonalNaive,33802.73657560873,0.1958531101673741
BT@2025-06,강동구|상일동|고덕센트럴아이파크|74.88,AR,32810.073834749586,0.18105409414606113
BT@2025-06,강동구|상일동|고덕센트럴아이파크|74.99,RandomWalk,30691.679111229183,0.16962278291281485
BT@2025-06,강동구|상일동|고덕센트럴아이파크|74.99,SeasonalNaive,33802.73657560873,0.1958531101673741
BT@2025-06,강동구|상일동|고덕센트럴아이파크|74.99,AR,32810.073834749586,0.18105409414606113
BT@2025-06,강동구|상일동|고덕센트럴아이파크|84.91,RandomWalk,24936.168510819727,0.12946116165150423
BT@2025-06,강동구|상일동|고덕센트럴아이파크|84.91,SeasonalNaive,28349.382709328936,0.15418707721017016
BT@2025-06,강동구|상일동|고덕센트럴아이파크|84.91,AR,29404.650869357585,0.1522762457436587
BT@2025-06,강동구|상일동|고덕센트럴아이파크|84.97,RandomWalk,24936.168510819727,0.12946116165150423
BT@2025-06,강동구|상일동|고덕센트럴아이파크|84.97,SeasonalNaive,28349.382709328936,0.15418707721017016
BT@2025-06,강동구|상일동|고덕센트럴아이파크|84.97,AR,29404.650869357585,0.1522762457436587
BT@2025-06,강동구|상일동|고덕숲아이파크|108.24,RandomWalk,10404.326023342424,0.038035628310062755
BT@2025-06,강동구|상일동|고덕숲아이파크|108.24,SeasonalNaive,10404.326023342424,0.038035628310062755
BT@2025-06,강동구|상일동|고덕숲아이파크|108.24,AR,9372.33059311007,0.032648175526452855
BT@2025-06,강동구|상일동|고덕숲아이파크|59.87,RandomWalk,20347.501894171954,0.13017215342796695
BT@2025-06,강동구|상일동|고덕숲아이파크|59.87,SeasonalNaive,22582.2570469236,0.16007248565388058
BT@2025-06,강동구|상일동|고덕숲아이파크|59.87,AR,21276.75001481298,0.13617977295793385
BT@2025-06,강동구|상일동|고덕숲아이파크|59.93,RandomWalk,20347.501894171954,0.13017215342796695
BT@2025-06,강동구|상일동|고덕숲아이파크|59.93,SeasonalNaive,22582.2570469236,0.16007248565388058
BT@2025-06,강동구|상일동|고덕숲아이파크|59.93,AR,21276.75001481298,0.13617977295793385
BT@2025-06,강동구|상일동|고덕숲아이파크|59.97,RandomWalk,20347.501894171954,0.13017215342796695
BT@2025-06,강동구|상일동|고덕숲아이파크|59.97,SeasonalNaive,22582.2570469236,0.16007248565388058
BT@2025-06,강동구|상일동|고덕숲아이파크|59.97,AR,21276.75001481298,0.13617977295793385
BT@2025-06,강동구|상일동|고덕숲아이파크|84.85,RandomWalk,18888.378261071975,0.10993377483443764
BT@2025-06,강동구|상일동|고덕숲아이파크|84.85,SeasonalNaive,27312.619183569073,0.17033112582781446
BT@2025-06,강동구|상일동|고덕숲아이파크|84.85,AR,19914.386536053713,0.11585164887181007
BT@2025-06,강동구|상일동|고덕숲아이파크|84.97,RandomWalk,18888.378261071975,0.10993377483443764
BT@2025-06,강동구|상일동|고덕숲아이파크|84.97,SeasonalNaive,27312.619183569073,0.17033112582781446
BT@2025-06,강동구|상일동|고덕숲아이파크|84.97,AR,19914.386536053713,0.11585164887181007
BT@2025-06,강동구|상일동|고덕아르테온|114.86,RandomWalk,34732.3096458232,0.12561750176429148
BT@2025-06,강동구|상일동|고덕아르테온|114.86,SeasonalNaive,35491.78308660567,0.13267466478475656
BT@2025-06,강동구|상일동|고덕아르테온|114.86,AR,36409.058338746174,0.13215037656119433
BT@2025-06,강동구|상일동|고덕아르테온|59.83,RandomWalk,28715.921832089472,0.14956150746622487
BT@2025-06,강동구|상일동|고덕아르테온|59.83,SeasonalNaive,37104.30118822711,0.20597297937900014
BT@2025-06,강동구|상일동|고덕아르테온|59.83,AR,34460.70704198566,0.17649658130877457
BT@2025-06,강동구|상일동|고덕아르테온|59.96,RandomWalk,28715.921832089472,0.14956150746622487
BT@2025-06,강동구|상일동|고덕아르테온|59.96,SeasonalNaive,37104.30118822711,0.20597297937900014
BT@2025-06,강동구|상일동|고덕아르테온|59.96,AR,34460.70704198566,0.17649658130877457
BT@2025-06,강동구|상일동|고덕아르테온|59.98,RandomWalk,20432.81674170265,0.10479041916167735
BT@2025-06,강동구|상일동|고덕아르테온|59.98,SeasonalNaive,24437.846331731802,0.140219560878244
BT@2025-06,강동구|상일동|고덕아르테온|59.98,AR,22228.7091132692,0.11129124098727886
BT@2025-06,강동구|상일동|고덕아르테온|84.93,RandomWalk,37988.21089057328,0.15814226925338065
BT@2025-06,강동구|상일동|고덕아르테온|84.93,SeasonalNaive,45039.33466056834,0.20262590632961036
BT@2025-06,강동구|상일동|고덕아르테온|84.93,AR,47396.00268684656,0.19656823149506814
BT@2025-06,강동구|상일동|고덕아르테온|84.94,RandomWalk,37988.21089057328,0.15814226925338065
BT@2025-06,강동구|상일동|고덕아르테온|84.94,SeasonalNaive,45039.33466056834,0.20262590632961036
BT@2025-06,강동구|상일동|고덕아르테온|84.94,AR,47396.00268684656,0.19656823149506814
BT@2025-06,강동구|상일동|고덕아르테온|84.95,RandomWalk,37988.21089057328,0.15814226925338065
BT@2025-06,강동구|상일동|고덕아르테온|84.95,SeasonalNaive,45039.33466056834,0.20262590632961036
BT@2025-06,강동구|상일동|고덕아르테온|84.95,AR,47396.00268684656,0.19656823149506814
BT@2025-06,강동구|상일동|고덕아르테온|84.97,RandomWalk,37988.21089057328,0.15814226925338065
BT@2025-06,강동구|상일동|고덕아르테온|84.97,SeasonalNaive,45039.33466056834,0.20262590632961036
BT@2025-06,강동구|상일동|고덕아르테온|84.97,AR,47396.00268684656,0.19656823149506814
BT@2025-06,강동구|상일동|명일중앙하이츠|52.74,RandomWalk,12730.377056474028,0.12377006732263095
BT@2025-06,강동구|상일동|명일중앙하이츠|52.74,SeasonalNaive,12639.224659764548,0.12118073537027453
BT@2025-06,강동구|상일동|명일중앙하이츠|52.74,AR,11513.283703981833,0.11011671597196508
BT@2025-06,강동구|상일동|명일중앙하이츠|59.94,RandomWalk,14757.060457060365,0.12155445097153249
BT@2025-06,강동구|상일동|명일중앙하이츠|59.94,SeasonalNaive,15728.159460025841,0.1337550835969276
BT@2025-06,강동구|상일동|명일중앙하이츠|59.94,AR,12827.80686957687,0.10444302967845617
BT@2025-06,강동구|상일동|명일중앙하이츠|84.23,RandomWalk,18820.42330377645,0.13373860182370775
BT@2025-06,강동구|상일동|명일중앙하이츠|84.23,SeasonalNaive,19250.541117935685,0.1398176291793312
BT@2025-06,강동구|상일동|명일중앙하이츠|84.23,AR,16231.312358339024,0.11391735931085059
BT@2025-06,강동구|성내동|경보그레이스힐|81.36,RandomWalk,2449.489742783188,0.021459227467811346
BT@2025-06,강동구|성내동|경보그레이스힐|81.36,SeasonalNaive,3061.8621784789593,0.03648068669527885
BT@2025-06,강동구|성내동|경보그레이스힐|81.36,AR,1201.6848475317854,0.013355647891985458
BT@2025-06,강동구|성내동|경보그레이스힐|83.42,RandomWalk,2449.489742783188,0.021459227467811346
BT@2025-06,강동구|성내동|경보그레이스힐|83.42,SeasonalNaive,3061.8621784789593,0.03648068669527885
BT@2025-06,강동구|성내동|경보그레이스힐|83.42,AR,1201.6848475317854,0.013355647891985458
BT@2025-06,강동구|성내동|경보그레이스힐|84.17,RandomWalk,2263.8462845343847,0.020277481323373023
BT@2025-06,강동구|성내동|경보그레이스힐|84.17,SeasonalNaive,2901.14919758817,0.03308431163287046
BT@2025-06,강동구|성내동|경보그레이스힐|84.17,AR,999.1661819487576,0.01196005712115619
BT@2025-06,강동구|성내동|경보그레이스힐|93.09,RandomWalk,5012.484413940883,0.04075235109717923
BT@2025-06,강동구|성내동|경보그레이스힐|93.09,SeasonalNaive,4839.077046985981,0.053291536050156345
BT@2025-06,강동구|성내동|경보그레이스힐|93.09,AR,3845.623641989568,0.03367874401027851
BT@2025-06,강동구|성내동|동방|60.0,RandomWalk,1414.2135623731156,0.022727272727273387
BT@2025-06,강동구|성내동|동방|60.0,SeasonalNaive,1414.2135623731156,0.022727272727273387
