윈도우,단지,WAPE_Before,WAPE_After,RMSE_Before,RMSE_After
BT@2024-06,강남구|개포동|래미안블레스티지|113.73,0.028982616775745613,0.02066592893010402,13638.95960124172,12476.265215592985
BT@2024-06,강남구|개포동|래미안블레스티지|113.8,0.029867732356550485,0.020775740540604742,14268.113761434368,12492.828905020062
BT@2024-06,강남구|개포동|래미안블레스티지|113.96,0.028982616775745613,0.02066592893010402,13638.95960124172,12476.265215592985
BT@2024-06,강남구|개포동|래미안블레스티지|126.92,0.007718396088597966,0.015952945290874113,3871.5369800669105,8426.406569985253
BT@2024-06,강남구|개포동|래미안블레스티지|126.97,0.007718396088597966,0.015952945290874113,3871.5369800669105,8426.406569985253
BT@2024-06,강남구|개포동|래미안블레스티지|49.9,0.17675216442796693,0.235086516967762,42858.14998369702,54860.79055010516
BT@2024-06,강남구|개포동|래미안블레스티지|59.83,0.21122814484167413,0.2415008008870939,62047.667860337286,68549.64190390788
BT@2024-06,강남구|개포동|래미안블레스티지|59.88,0.21122814484167413,0.2415008008870939,62047.667860337286,68549.64190390788
BT@2024-06,강남구|개포동|래미안블레스티지|59.89,0.21122814484167413,0.2415008008870939,62047.667860337286,68549.64190390788
BT@2024-06,강남구|개포동|래미안블레스티지|59.96,0.21122814484167413,0.2415008008870939,62047.667860337286,68549.64190390788
BT@2024-06,강남구|개포동|래미안블레스티지|84.79,0.11206047202160477,0.15218717412553087,41478.6926339438,55247.71194475038
BT@2024-06,강남구|개포동|래미안블레스티지|84.94,0.034921190920205875,0.07248808210668771,11850.286823393995,22270.375944910244
BT@2024-06,강남구|개포동|래미안블레스티지|84.95,0.13119577780805802,0.15230770550013678,46234.268366332435,52015.65534913152
BT@2024-06,강남구|개포동|래미안블레스티지|99.91,0.04194516887054588,0.03941476786827044,16725.591374388332,15724.196365420818
BT@2024-06,강남구|개포동|래미안블레스티지|99.96,0.040476101442181105,0.03958224403938602,16131.870588338576,15766.506882189366
BT@2024-06,강남구|개포동|래미안블레스티지|99.97,0.040476101442181105,0.03958224403938602,16131.870588338576,15766.506882189366
BT@2024-06,강남구|개포동|래미안블레스티지|99.99,0.04194516887054588,0.03941476786827044,16725.591374388332,15724.196365420818
BT@2024-06,강남구|대치동|래미안대치팰리스|114.14,0.07391189654500971,0.07520887879528179,50170.832077703024,45070.31345118728
BT@2024-06,강남구|대치동|래미안대치팰리스|114.15,0.13568527361607402,0.13412854120471537,87190.35262786435,83472.88226649884
BT@2024-06,강남구|대치동|래미안대치팰리스|114.17,0.13568527361607402,0.13412854120471537,87190.35262786435,83472.88226649884
BT@2024-06,강남구|대치동|래미안대치팰리스|151.27,0.12274576599227706,0.13427726355245084,80700.63530232385,86259.46437830586
BT@2024-06,강남구|대치동|래미안대치팰리스|151.31,0.12274576599227706,0.13427726355245084,80700.63530232385,86259.46437830586
BT@2024-06,강남구|대치동|래미안대치팰리스|59.99,0.05483263169886586,0.12267341415201646,20940.749622534368,39628.91869272504
BT@2024-06,강남구|대치동|래미안대치팰리스|84.97,0.17675777790146,0.20305598481893058,82793.6080109474,91861.24691586962
BT@2024-06,강남구|대치동|래미안대치팰리스|84.98,0.17675777790146,0.20305598481893058,82793.6080109474,91861.24691586962
BT@2024-06,강남구|대치동|래미안대치팰리스|84.99,0.09538885569528714,0.14995501186969704,44538.98784353043,64323.42843919561
BT@2024-06,강남구|대치동|래미안대치팰리스|91.89,0.18811792624087992,0.20934596205422434,88906.34404805042,97097.14123936312
BT@2024-06,강남구|대치동|래미안대치팰리스|91.91,0.18811792624087992,0.20934596205422434,88906.34404805042,97097.14123936312
BT@2024-06,강남구|대치동|래미안대치팰리스|91.93,0.052423115865067295,0.06315789565084687,22225.23675362402,25117.076887475247
BT@2024-06,강남구|대치동|래미안대치팰리스|93.18,0.2112225759055183,0.20552145932071336,103472.87995918721,98951.25494352465
BT@2024-06,강남구|대치동|래미안대치팰리스|94.48,0.1637754884709812,0.15936478761146705,88046.09474764185,83054.13438347096
BT@2024-06,강남구|대치동|래미안대치팰리스|94.49,0.08778309807673793,0.08628566734884448,49703.77409806704,44835.35291353147
BT@2024-06,강남구|대치동|래미안대치팰리스|94.5,0.1637754884709812,0.15936478761146705,88046.09474764185,83054.13438347096
BT@2024-06,강남구|대치동|래미안대치팰리스|94.51,0.1637754884709812,0.15936478761146705,88046.09474764185,83054.13438347096
BT@2024-06,"강남구|대치동|선경1,2차|127.75",0.1641064368892844,0.14721098748821132,93413.66575275104,82167.11221379449
BT@2024-06,"강남구|대치동|선경1,2차|128.32",0.12909625309162942,0.1405291893465674,77559.36969256123,80831.93963267305
BT@2024-06,"강남구|대치동|선경1,2차|146.75",0.15305974584897922,0.15992008121654477,85770.84695253163,87358.62207207945
BT@2024-06,"강남구|대치동|선경1,2차|160.76",0.16262553631189156,0.14869794037546577,107142.75240623523,95521.72919894547
BT@2024-06,"강남구|대치동|선경1,2차|174.0",0.15717841139742136,0.1569675144733864,100965.70838519029,98274.6542381544
BT@2024-06,"강남구|대치동|선경1,2차|84.55",0.19325302959289378,0.19192057907110424,85918.39800157474,81777.04176636698
BT@2024-06,"강남구|대치동|선경1,2차|94.89",0.1721017861366619,0.1623571745252637,77611.30637791978,71010.40035887438
BT@2024-06,강남구|대치동|은마|76.79,0.2703168538358145,0.2715014586143183,98384.67829792819,96207.68418807727
BT@2024-06,강남구|대치동|은마|84.43,0.2628950429631011,0.25584441251992357,109058.20210873806,103826.86255658761
BT@2024-06,"강남구|대치동|한보미도맨션1,2차|115.05",0.1932565167304065,0.18566511140610323,90728.86145194578,85047.6380490585
BT@2024-06,"강남구|대치동|한보미도맨션1,2차|126.33",0.18412066496896165,0.190901230137325,96958.75467133458,99054.77284198509
BT@2024-06,"강남구|대치동|한보미도맨션1,2차|128.01",0.17679058249514673,0.18612063507304025,94573.42698258234,98147.07447090633
BT@2024-06,"강남구|대치동|한보미도맨션1,2차|159.15",0.14169194321690076,0.15195356297573712,87460.19991162646,91120.4178273431
BT@2024-06,"강남구|대치동|한보미도맨션1,2차|161.36",0.14837483047624495,0.15772094786210616,88703.57913208389,91731.79593786967
BT@2024-06,"강남구|대치동|한보미도맨션1,2차|190.47",0.1444192918919141,0.15982015766001614,110228.05070099235,118158.97460082054
BT@2024-06,"강남구|대치동|한보미도맨션1,2차|191.06",0.1503320177160723,0.16228569446659094,114056.84061728198,119680.34869649264
BT@2024-06,"강남구|대치동|한보미도맨션1,2차|84.48",0.2220927494950453,0.24418595766109943,94982.19573823019,101249.56848405696
BT@2024-06,"강남구|대치동|한보미도맨션1,2차|84.96",0.22253449140001527,0.24958032456561416,94032.09548968614,102495.02611032479
BT@2024-06,강남구|도곡동|도곡렉슬|114.99,0.08722289418500867,0.08955656898769244,40747.47569923836,42028.654526874685
BT@2024-06,강남구|도곡동|도곡렉슬|119.89,0.15027473801281407,0.14288592897810215,66484.54570325676,63046.17841787656
BT@2024-06,강남구|도곡동|도곡렉슬|120.82,0.15015952186871465,0.14291835424639507,66436.78132611341,63052.50116984364
BT@2024-06,강남구|도곡동|도곡렉슬|134.9,0.09874844987146485,0.12551860788717947,51151.956593413284,63483.07885446858
BT@2024-06,강남구|도곡동|도곡렉슬|138.31,0.09080513189880016,0.1190379837165745,46757.2566808961,59834.17300929042
BT@2024-06,강남구|도곡동|도곡렉슬|176.99,0.03436721908700553,0.06252013668580893,23038.63874032781,42356.78035491847
BT@2024-06,강남구|도곡동|도곡렉슬|59.92,0.19853353925707862,0.2675835973363063,51496.75812641312,68528.21606420777
BT@2024-06,강남구|도곡동|도곡렉슬|59.97,0.13592906732782653,0.2042760220115587,32334.923789696157,47383.80322935151
BT@2024-06,강남구|도곡동|도곡렉슬|59.98,0.1366164055486983,0.19727979844800098,35753.401570247646,51235.063721753206
BT@2024-06,강남구|도곡동|도곡렉슬|59.99,0.19996430831506262,0.26719808284255,51838.7368008674,68407.61218337831
BT@2024-06,강남구|도곡동|도곡렉슬|84.92,0.134272299757396,0.1740096384680717,47307.806998341155,59880.12606606239
BT@2024-06,강남구|도곡동|도곡렉슬|84.99,0.13445080963424108,0.17283667220091778,47152.20159537251,59421.74916212664
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|107.16",0.25397381720152107,0.272156106693275,168551.45552578947,178003.14450612065
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|108.3",0.25397381720152107,0.272156106693275,168551.45552578947,178003.14450612065
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|108.31",0.25397381720152107,0.272156106693275,168551.45552578947,178003.14450612065
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|108.32",0.25397381720152107,0.272156106693275,168551.45552578947,178003.14450612065
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|108.36",0.2538911635439143,0.2720919425180437,168505.1398334854,177959.8241776679
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|108.88",0.25397381720152107,0.272156106693275,168551.45552578947,178003.14450612065
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|109.24",0.25397381720152107,0.272156106693275,168551.45552578947,178003.14450612065
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|109.29",0.25397381720152107,0.272156106693275,168551.45552578947,178003.14450612065
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|110.82",0.25397381720152107,0.272156106693275,168551.45552578947,178003.14450612065
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|111.38",0.25397381720152107,0.272156106693275,168551.45552578947,178003.14450612065
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|112.05",0.25397381720152107,0.272156106693275,168551.45552578947,178003.14450612065
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|115.23",0.2538911635439143,0.2720919425180437,168505.1398334854,177959.8241776679
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|121.18",0.228920072910324,0.23063997411233242,167771.07478527745,163475.80240395202
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|121.98",0.228920072910324,0.23063997411233242,167771.07478527745,163475.80240395202
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|122.27",0.228920072910324,0.23063997411233242,167771.07478527745,163475.80240395202
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|131.48",0.2629180001823949,0.25179707937039275,175968.80239667193,167013.9204827341
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|131.49",0.2629180001823949,0.25179707937039275,175968.80239667193,167013.9204827341
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|131.6",0.2629180001823949,0.25179707937039275,175968.80239667193,167013.9204827341
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|152.28",0.1710053759607086,0.18722607514227313,145324.17658067256,156097.0410233704
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|152.39",0.1710053759607086,0.18722607514227313,145324.17658067256,156097.0410233704
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|155.52",0.18311342284704613,0.1989617299108021,159055.4252870672,169222.09840810404
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|155.53",0.18311342284704613,0.1989617299108021,159055.4252870672,169222.09840810404
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|160.51",0.2462555904402365,0.26290628684501377,203017.42255742312,215546.65971764206
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|160.52",0.2462555904402365,0.26290628684501377,203017.42255742312,215546.65971764206
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|160.59",0.2462555904402365,0.26290628684501377,203017.42255742312,215546.65971764206
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|161.18",0.2462555904402365,0.26290628684501377,203017.42255742312,215546.65971764206
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|161.19",0.2462555904402365,0.26290628684501377,203017.42255742312,215546.65971764206
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|162.27",0.2462555904402365,0.26290628684501377,203017.42255742312,215546.65971764206
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|162.94",0.2462555904402365,0.26290628684501377,203017.42255742312,215546.65971764206
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|170.38",0.18404495907759824,0.21071742397841345,171722.83368919772,193621.21139068244
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|170.81",0.21419397710773166,0.2362209822812884,211185.76923338347,230504.58521241663
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|171.43",0.21419397710773166,0.2362209822812884,211185.76923338347,230504.58521241663
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|182.95",0.0967110996945141,0.15762165380059062,106415.11040777781,165620.8355980752
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|183.41",0.20112441519297958,0.21956531578865923,212206.3812588057,228712.4016424062
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|196.21",0.2294550542139731,0.22962543600751642,280553.31893393956,276746.50050717435
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|196.36",0.2294550542139731,0.22962543600751642,280553.31893393956,276746.50050717435
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|196.84",0.2294550542139731,0.22962543600751642,280553.31893393956,276746.50050717435
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|196.85",0.2294550542139731,0.22962543600751642,280553.31893393956,276746.50050717435
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|198.41",0.2294550542139731,0.22962543600751642,280553.31893393956,276746.50050717435
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|84.88",0.25397381720152107,0.3072353061423456,168551.45552578947,198935.0011373919
BT@2024-06,"강남구|압구정동|현대6,7차|129.92",0.23650630157121397,0.24412486350601845,182123.25390688772,187196.84905154805
BT@2024-06,"강남구|압구정동|현대6,7차|144.2",0.1513812854381138,0.16096475601522775,108601.36873233724,113289.76348479038
BT@2024-06,"강남구|압구정동|현대6,7차|144.7",0.23650630157121397,0.24412486350601845,182123.25390688772,187196.84905154805
BT@2024-06,"강남구|압구정동|현대6,7차|157.36",0.2732935278864142,0.2781771548652616,227746.15120465137,230515.07616636663
BT@2024-06,"강남구|압구정동|현대6,7차|196.7",0.09864747042391613,0.11326202319287677,109807.62320273457,118304.81886945026
BT@2024-06,"강남구|압구정동|현대6,7차|245.2",0.027460834849384604,0.10441922739766876,40036.8610975822,134535.6222849293
BT@2024-06,강동구|고덕동|고덕그라시움|113.19,0.12435533189853085,0.1253974390894148,38588.88025028904,35957.71683545169
BT@2024-06,강동구|고덕동|고덕그라시움|113.22,0.12435533189853085,0.1253974390894148,38588.88025028904,35957.71683545169
BT@2024-06,강동구|고덕동|고덕그라시움|113.39,0.12435533189853085,0.1253974390894148,38588.88025028904,35957.71683545169
BT@2024-06,강동구|고덕동|고덕그라시움|127.76,0.13447694844561386,0.1599529334235456,46733.56971947725,51717.005088863916
BT@2024-06,강동구|고덕동|고덕그라시움|59.02,0.22734165193796138,0.3183723013942857,42281.28567582956,56807.18795126203
BT@2024-06,강동구|고덕동|고덕그라시움|59.05,0.22734165193796138,0.3183723013942857,42281.28567582956,56807.18795126203
BT@2024-06,강동구|고덕동|고덕그라시움|59.5,0.22734165193796138,0.3183723013942857,42281.28567582956,56807.18795126203
BT@2024-06,강동구|고덕동|고덕그라시움|59.78,0.22734165193796138,0.3183723013942857,42281.28567582956,56807.18795126203
BT@2024-06,강동구|고덕동|고덕그라시움|73.56,0.21572883938853574,0.2812355149612091,45699.03076422337,56804.298644097864
