iter	RMSE
191	0.06191950724
192	0.06187927584
193	0.06184439929
194	0.06179195358
195	0.06174783407
196	0.06171243657
197	0.06167390088
198	0.06164456825
199	0.06159906988
200	0.0615606091
201	0.06152203444
202	0.06149684774
203	0.06146486684
204	0.06143550869
205	0.06141144915
206	0.06136339908
207	0.06132498801
208	0.06128332871
209	0.06124580972
210	0.06120996187
211	0.0611811546
212	0.06114372046
213	0.061124323
214	0.06108602513
215	0.06105842735
216	0.06103161021
217	0.06099526294
218	0.06096142121
219	0.06092885345
220	0.06089431704
221	0.06086412934
222	0.06084210374
223	0.06081425555
224	0.06078361632
225	0.06074612815
226	0.06072713257
227	0.0607031842
228	0.06067419467
229	0.06063417076
230	0.06060369613
231	0.06058286186
232	0.06055271345
233	0.06052140607
234	0.06048044836
235	0.06045536441
236	0.06042139972
237	0.06039369409
238	0.06037109682
239	0.06034592122
240	0.06032010608
241	0.06028806586
242	0.06026327679
243	0.06023481203
244	0.06020546401
245	0.06018109924
246	0.06015695616
247	0.06013782351
248	0.06010876177
249	0.06008443388
250	0.06005747219
251	0.06003203745
252	0.06001133132
253	0.05998110584
254	0.0599582496
255	0.05993748594
256	0.05990715452
257	0.05988213275
258	0.05985276541
259	0.05983377516
260	0.05981744233
261	0.05978722906
262	0.0597639873
263	0.05974094402
264	0.05972417174
265	0.0597016152
266	0.05967042742
267	0.05964609047
268	0.05961390363
269	0.05959049845
270	0.0595752001
271	0.05954898095
272	0.05952824332
273	0.05950077366
274	0.05946627
275	0.05944756076
276	0.05942726739
277	0.05940419711
278	0.05937897709
279	0.05935897388
280	0.05934232055
281	0.059320354
282	0.05930304033
283	0.05927742873
284	0.05925493226
285	0.05923380345
286	0.05921014826
287	0.0591866546
288	0.05917160465
289	0.05914990435
290	0.05913032677
291	0.05911088216
292	0.05909505834
293	0.05907617322
294	0.05905548032
295	0.0590363619
296	0.05902017848
297	0.0590052852
298	0.05898387866
299	0.05896269313
300	0.0589473392
301	0.05892240861
302	0.05890715974
303	0.05888651534
304	0.05886511552
305	0.05885243494
306	0.0588393569
307	0.05881831671
308	0.05879343855
309	0.05877723808
310	0.05876228096
311	0.0587473393
312	0.0587277837
313	0.05870821231
314	0.05868919817
315	0.05867624743
316	0.05865515583
317	0.05863799881
318	0.05862698104
319	0.05861096312
320	0.05859950527
321	0.0585828498
322	0.05856061931
323	0.05854911555
324	0.05853474701
325	0.05851919317
326	0.05850262838
327	0.05848863501
328	0.05847472792
329	0.05846471385
330	0.05844187471
331	0.05843244327
332	0.05842013522
333	0.0584036488
334	0.05838779769
335	0.0583751116
336	0.05836040656
337	0.0583451228
338	0.0583311322
339	0.05831792953
340	0.0583039994
341	0.05828434808
342	0.05826482633
343	0.05825407114
344	0.0582404475
345	0.05823137306
346	0.05821846481
347	0.05820639155
348	0.05818998794
349	0.0581697267
350	0.05815858181
351	0.05814594711
352	0.05813117773
353	0.05811877402
354	0.05810521736
355	0.05809560684
356	0.05807891835
357	0.05806387437
358	0.05805094174
359	0.05803018705
360	0.05801757939
361	0.05800515524
362	0.0579928833
363	0.05797933335
364	0.0579663533
365	0.05795400916
366	0.05794261526
367	0.05793296246
368	0.05791748758
369	0.05790336312
370	0.05788817236
371	0.05787268164
372	0.05785937992
373	0.05784810303
374	0.05783112868
375	0.05781642599
376	0.05780320375
377	0.05779321435
378	0.05777846559
379	0.05776619374
380	0.05774908008
381	0.05773659854
382	0.05772488991
383	0.05770954267
384	0.05769553502
385	0.05767669666
386	0.05766851672
387	0.05765238085
388	0.05763768582
389	0.05762802747
390	0.05761635204
391	0.05760819949
392	0.05758972276
393	0.05757386516
394	0.05756100086
395	0.05754956607
396	0.05753684783
397	0.05752094452
398	0.05750699732
399	0.05749428125
400	0.05748551937
401	0.05747460683
402	0.05746380653
403	0.05744892158
404	0.05743791515
405	0.05742710153
406	0.05741429255
407	0.05740320197
408	0.05739365289
409	0.05737466463
410	0.05736153024
411	0.05734767966
412	0.05733227305
413	0.05732022745
414	0.05731014101
415	0.05729998883
416	0.05729015312
417	0.05727535055
418	0.05726420828
419	0.05725554817
420	0.05724541051
421	0.05723348323
422	0.05722390367
423	0.05721264124
424	0.05720063679
425	0.05719304377
426	0.05717851656
427	0.05716230745
428	0.05715139674
429	0.05714163545
430	0.05712850795
431	0.05711563803
432	0.05710398942
433	0.05708600745
434	0.05707005471
435	0.05706315975
436	0.05705402262
437	0.05704140275
438	0.05702956642
439	0.05701370002
440	0.05700773718
441	0.05699639457
442	0.05698811923
443	0.05697568037
444	0.05696750963
445	0.05695579169
446	0.05694268093
447	0.05693193315
448	0.0569217226
449	0.05691013817
450	0.05690253656
451	0.0568915658
452	0.05688155397
453	0.05687378747
454	0.05686395275
455	0.05684929282
456	0.05684092018
457	0.05682633651
458	0.05681838421
459	0.05680559042
460	0.0567957195
461	0.05678492725
462	0.05677783522
463	0.05677179467
464	0.05675676664
465	0.05674796398
466	0.0567356492
467	0.05672689499
468	0.05671542066
469	0.05670550633
470	0.05669432832
471	0.05668340675
472	0.05667484332
473	0.05666568363
474	0.05665458363
475	0.05664057213
476	0.05662917353
477	0.05661999848
478	0.05660902781
479	0.05659967317
480	0.05658490151
481	0.05657475157
482	0.05656711684
483	0.05655742331
484	0.05654507563
485	0.05653489764
486	0.05652698638
487	0.0565185696
488	0.056509507
489	0.05649972949
490	0.05649017396
491	0.05648019445
492	0.0564671401
493	0.05645585404
494	0.05644264776
495	0.05642595739
496	0.05641475971
497	0.05640657592
498	0.05639568312
499	0.05638555901
500	0.05637226318
501	0.05636387805
502	0.056354175
503	0.05634900275
504	0.05634181984
505	0.0563330815
506	0.05632446306
507	0.05631053322
508	0.05630343816
509	0.05629547606
510	0.05628826877
511	0.05628113367
512	0.05626989014
513	0.05625905569
514	0.05625158464
515	0.05624362071
516	0.0562337192
517	0.05622503289
518	0.05621697961
519	0.05620951808
520	0.05619908184
521	0.05619158651
522	0.05618206345
523	0.05617251219
524	0.05616224637
525	0.0561508233
526	0.0561376762
527	0.05612685449
528	0.05611898478
529	0.05610994207
530	0.05610021271
531	0.0560933127
532	0.05608482436
533	0.05607781204
534	0.05606619636
535	0.05605711058
536	0.05604987248
537	0.05604052451
538	0.05602888156
539	0.05601986266
540	0.05601304027
541	0.05600635319
542	0.05599901941
543	0.05599190834
544	0.05597970028
545	0.05597193274
546	0.05596218531
547	0.05595054349
548	0.05594439019
549	0.05593349037
550	0.05592495665
551	0.05591649226
552	0.05590897523
553	0.05589802025
554	0.05589031797
555	0.05588322767
556	0.05587608319
557	0.05586659225
558	0.05585532126
559	0.05584859739
560	0.05583606057
561	0.05582982161
562	0.05582196246
563	0.05581293226
564	0.05580223527
565	0.05579505876
566	0.05578729012
567	0.05578083559
568	0.0557720531
569	0.05576328546
570	0.05575334434
571	0.05574022695
572	0.0557334105
573	0.05572572729
574	0.05571767379
575	0.05570997176
576	0.05570215648
577	0.05569519494
578	0.05568240816
579	0.0556749279
580	0.05566488001
581	0.05565202972
582	0.05564381701
583	0.05563628633
584	0.05562888457
585	0.05561788393
586	0.05560934024
587	0.05559873265
588	0.05559183677
589	0.05558234108
590	0.05557602798
591	0.05556245452
592	0.0555525575
593	0.05554298814
594	0.05553637903
595	0.0555263632
596	0.05551447063
597	0.05550827439
598	0.05549822595
599	0.05548862506
600	0.05547921869
601	0.05547258528
602	0.05546620294
603	0.05545912633
604	0.05545072389
605	0.05544182931
606	0.05543539498
607	0.05542870187
608	0.05542235671
609	0.05541586753
610	0.05540754891
611	0.05540143516
612	0.05539173672
613	0.05538398971
614	0.05537606744
615	0.05537120552
616	0.05536084889
617	0.05534995349
618	0.05534425436
619	0.0553381787
620	0.05532803161
621	0.05532102719
622	0.05531228072
623	0.05530161781
624	0.05529294682
625	0.05528452687
626	0.05527571618
627	0.05526505537
628	0.05525591917
629	0.05524962133
630	0.05524517397
631	0.05523378103
632	0.05522304174
633	0.05521764561
634	0.05520612635
635	0.0551974203
636	0.05518843403
637	0.05518269593
638	0.05517140495
639	0.05516342474
640	0.05515499908
641	0.0551470975
642	0.0551419472
643	0.05513628409
644	0.05512668753
645	0.05511889056
646	0.05511334839
647	0.05510731364
648	0.05509760918
649	0.05509097458
650	0.05508571224
651	0.05507614494
652	0.05506977831
653	0.05506223451
654	0.05505167205
655	0.05504484231
656	0.05503896343
657	0.05503184616
658	0.05502537449
659	0.05501811314
660	0.0550114258
661	0.05500560383
662	0.05499967591
663	0.05498965331
664	0.05498203566
665	0.05497563904
666	0.0549637318
667	0.05495744754
668	0.05495197551
669	0.0549451459
670	0.05493889804
671	0.05493346542
672	0.0549279794
673	0.05491980166
674	0.0549129201
675	0.05490556149
676	0.0548981012
677	0.0548908877
678	0.05488627194
679	0.0548799654
680	0.05487411594
681	0.05486758678
682	0.05485981142
683	0.05485401239
684	0.05484831539
685	0.05484284326
686	0.05483595215
687	0.05482794047
688	0.05482335336
689	0.05481663286
690	0.05480878257
691	0.05479790685
692	0.05479165717
693	0.05478410704
694	0.05477674471
695	0.05477143696
696	0.054762015
697	0.05475479777
698	0.05474751169
699	0.05473933466
700	0.05473277492
701	0.05472682159
702	0.05472184857
703	0.05471780418
704	0.05471081716
705	0.05470392231
706	0.05469529567
707	0.05469031604
708	0.05468406127
709	0.0546784728
710	0.05466869305
711	0.05466170539
712	0.05465520932
713	0.05464897758
714	0.05464288669
715	0.0546365548
716	0.05463071892
717	0.05462429276
718	0.05461777212
719	0.05461333657
720	0.05460536279
721	0.05460115537
722	0.05459044234
723	0.05458146898
724	0.05457411036
725	0.05457053009
726	0.05456391804
727	0.05455641068
728	0.05454802499
729	0.05454213202
730	0.05453297093
731	0.05452680816
732	0.05451932735
733	0.05451308472
734	0.05450657738
735	0.05449691247
736	0.05449076568
737	0.05448652107
738	0.05447929343
739	0.0544740263
740	0.05446591161
741	0.05445902971
742	0.05445357496
743	0.05444908457
744	0.05444250586
745	0.05443711885
746	0.05443017118
747	0.054424565
748	0.0544183334
749	0.0544108194
750	0.05440523523
751	0.0543998088
752	0.05439260294
753	0.05438352009
754	0.05437797584
755	0.0543700794
756	0.05436432461
757	0.05435933162
758	0.05435609165
759	0.05435037263
760	0.05434199018
761	0.05433404909
762	0.0543248859
763	0.05432058611
764	0.05431479107
765	0.05430883205
766	0.05430304061
767	0.05429727845
768	0.05428963641
769	0.05428318945
770	0.05427769315
771	0.05427112217
772	0.05426574996
773	0.05425997721
774	0.05425438322
775	0.05424524588
776	0.05423855537
777	0.05423011975
778	0.05422531015
779	0.05421823929
780	0.05421146465
781	0.05420545703
782	0.05419599108
783	0.05418766376
784	0.05418230743
785	0.05417818761
786	0.05417129241
787	0.05416271487
788	0.05415707236
789	0.05414858892
790	0.05414439381
791	0.05413844894
792	0.05413114443
793	0.05412595658
794	0.05412075787
795	0.05411622639
796	0.05410895354
797	0.05409819801
798	0.05409158506
799	0.05408598889
800	0.05408137087
801	0.05407757335
802	0.05407149406
803	0.05406575096
804	0.05406019604
805	0.05405315168
806	0.05404924985
807	0.05404246402
808	0.05403766304
809	0.05403139873
810	0.05402448892
811	0.05401949438
812	0.05401290336
813	0.05400630953
814	0.05399984856
815	0.05399250362
816	0.05398879519
817	0.05398269347
818	0.05397821676
819	0.05397209011
820	0.05396583752
821	0.05395828292
822	0.05395407695
823	0.05395001517
824	0.05394577295
825	0.05394079708
826	0.05393535165
827	0.05392920208
828	0.0539249401
829	0.05391753675
830	0.05390972325
831	0.05390414265
832	0.05389767562
833	0.05389283443
834	0.0538858649
835	0.05387810415
836	0.05387396395
837	0.05386756567
838	0.05386003056
839	0.05385206197
840	0.05384656762
841	0.0538400164
842	0.05383193235
843	0.05382769676
844	0.05382243223
845	0.05381730349
846	0.05381364998
847	0.05380729651
848	0.05380242623
849	0.05379780632
850	0.05379364292
851	0.05378895272
852	0.05378414132
853	0.0537788306
854	0.05377280992
855	0.05376826729
856	0.0537605145
857	0.05375570778
858	0.05375056049
859	0.05374490741
860	0.05373818197
861	0.05373082889
862	0.05372412441
863	0.05371852452
864	0.05371354986
865	0.05370953479
866	0.05370326462
867	0.0536981988
868	0.0536939793
869	0.05368839748
870	0.05368383925
871	0.05367804841
872	0.05367423113
873	0.05366821751
874	0.05366464279
875	0.05366081475
876	0.05365389658
877	0.05364652235
878	0.05364033492
879	0.05363495254
880	0.05362821496
881	0.05362325447
882	0.0536202397
883	0.05361606131
884	0.05361044459
885	0.05360252599
886	0.05359688362
887	0.05359185146
888	0.05358494617
889	0.05357917208
890	0.05357332348
891	0.05356521962
892	0.05355943647
893	0.05355481683
894	0.05355102426
895	0.05354612782
896	0.05354285901
897	0.05353664573
898	0.05353222803
899	0.05352740356
900	0.05352334621
901	0.0535188691
902	0.05351325698
903	0.0535081742
904	0.05350390146
905	0.05349580683
906	0.05348882096
907	0.0534842008
908	0.05347811577
909	0.0534740796
910	0.0534691279
911	0.05346358844
912	0.0534587571
913	0.05345388354
914	0.05344608925
915	0.05344285626
916	0.05343732785
917	0.0534321452
918	0.05342704225
919	0.05342158679
920	0.05341651809
921	0.05341132093
922	0.05340731025
923	0.05340247929
924	0.05339700141
925	0.05339116845
926	0.05338578493
927	0.05337976316
928	0.05337104869
929	0.05336729266
930	0.05336252925
931	0.05335890915
932	0.05335593366
933	0.05335142945
934	0.05334504579
935	0.05334079556
936	0.05333615159
937	0.05333223899
938	0.05332834435
939	0.05332267733
940	0.05331702823
941	0.05331189426
942	0.05330837216
943	0.05330348872
944	0.05329472799
945	0.05329015153
946	0.05328502317
947	0.05328084536
948	0.05327524468
949	0.05326983062
950	0.05326490251
951	0.05325920898
952	0.05325565014
953	0.05325130909
954	0.05324724623
955	0.05324134473
956	0.05323526589
957	0.05323079473
958	0.05322651061
959	0.05322181484
960	0.05321700454
961	0.05321198182
962	0.05320525114
963	0.05320026185
964	0.05319761466
965	0.05319111766
966	0.05318785064
967	0.05318026568
968	0.05317560463
969	0.05316992853
970	0.05316173797
971	0.05315848226
972	0.05315414556
973	0.05314983091
974	0.05314657974
975	0.05314201039
976	0.05313730586
977	0.05313309806
978	0.0531286596
979	0.05312393191
980	0.05311959347
981	0.05311647642
982	0.05311065573
983	0.05310417356
984	0.05309962837
985	0.05309577456
986	0.05309246067
987	0.05308631277
988	0.05308220746
989	0.05307661912
990	0.05307020699
991	0.05306487235
992	0.0530610876
993	0.05305650661
994	0.05305305169
995	0.05304799811
996	0.05304304307
997	0.05303886866
998	0.05303613865
999	0.05302972526
1000	0.05302547068
1001	0.05302123103
1002	0.05301696224
1003	0.05301210578
1004	0.05300476682
1005	0.05299773977
1006	0.05299291613
1007	0.05298978078
1008	0.05298412806
1009	0.05297835353
1010	0.05297384514
1011	0.0529622684
1012	0.05295741762
1013	0.05295291978
1014	0.05294939192
1015	0.05294522433
1016	0.05294164949
1017	0.05293642098
1018	0.05293123168
1019	0.05292839182
1020	0.05292463067
1021	0.05291998528
1022	0.05291567655
1023	0.0529110253
1024	0.05290655182
1025	0.05290316103
1026	0.05289922034
1027	0.05289549655
1028	0.05288945945
1029	0.05288565124
1030	0.05288185217
1031	0.05287541772
1032	0.05287102888
1033	0.05286590994
1034	0.05286229395
1035	0.05285826205
1036	0.05285562905
1037	0.05285030274
1038	0.05284472014
1039	0.05283982269
1040	0.05283428993
1041	0.05282987617
1042	0.05282552281
1043	0.05282113054
1044	0.05281555693
1045	0.05281061514
1046	0.05280634223
1047	0.05280221163
1048	0.05279761416
1049	0.0527944276
1050	0.0527883518
1051	0.05278371751
1052	0.05277827052
1053	0.05277367516
1054	0.05276993605
1055	0.05276635195
1056	0.05276123825
1057	0.05275731219
1058	0.05275415146
1059	0.05274870289
1060	0.05274424838
1061	0.05274117398
1062	0.05273691875
1063	0.05272938401
1064	0.0527253848
1065	0.05271810011
1066	0.05271400838
1067	0.05270912605
1068	0.0527048586
1069	0.05269983868
1070	0.05269487149
1071	0.05269099488
1072	0.05268754331
1073	0.05268184105
1074	0.05267764765
1075	0.05267230182
1076	0.05266894226
1077	0.05266519452
1078	0.05266254211
1079	0.05265997717
1080	0.05265517886
1081	0.05265098022
1082	0.05264162196
1083	0.05263563657
1084	0.05263074983
1085	0.05262546663
1086	0.05262151342
1087	0.05261767382
1088	0.05261422396
1089	0.05260898081
1090	0.05260341978
1091	0.05259982222
1092	0.05259597145
1093	0.05259134355
1094	0.05258668847
1095	0.05258319651
1096	0.05257758964
1097	0.05257413751
1098	0.05257045685
1099	0.05256494143
1100	0.05256103711
1101	0.05255767283
1102	0.05255206689
1103	0.05254666475
1104	0.0525404713
1105	0.05253483863
1106	0.05253065366
1107	0.05252741579
1108	0.05252312763
1109	0.05251798412
1110	0.05251418929
1111	0.05250564774
1112	0.05250168721
1113	0.05249669623
1114	0.05249221161
1115	0.0524870012
1116	0.05248399048
1117	0.05248047835
1118	0.05247722306
1119	0.05247222963
1120	0.05246884053
1121	0.05246492114
1122	0.05246057369
1123	0.0524573219
1124	0.05245393911
1125	0.05244927094
1126	0.05244602888
1127	0.05244159531
1128	0.05243735726
1129	0.05243124337
1130	0.05242626562
1131	0.05242314254
1132	0.05241801667
1133	0.05241402791
1134	0.05241081755
1135	0.05240278083
1136	0.05239788549
1137	0.05239414166
1138	0.05239152061
1139	0.05238817707
1140	0.05238388255
1141	0.05238023533
1142	0.05237685596
1143	0.05237002796
1144	0.05236539098
1145	0.05236287577
1146	0.052358443
1147	0.05235378859
1148	0.05234860026
1149	0.05234419745
1150	0.05233999142
1151	0.05233410962
1152	0.0523309683
1153	0.0523257534
1154	0.05232032777
1155	0.05231712703
1156	0.0523111944
1157	0.05230773713
1158	0.05230323074
1159	0.05230005562
1160	0.05229692093
1161	0.05229359284
1162	0.05228980619
1163	0.05228500925
1164	0.0522798818
1165	0.05227559875
1166	0.05227053832
1167	0.05226552609
1168	0.05226169845
1169	0.05225890256
1170	0.05225636231
1171	0.0522511737
1172	0.05224519612
1173	0.05223938426
1174	0.05223495826
1175	0.05222805635
1176	0.05222312186
1177	0.0522203472
1178	0.05221460445
1179	0.05221019161
1180	0.05220615742
1181	0.05219988481
1182	0.05219533703
1183	0.05219191107
1184	0.05218753702
1185	0.05218429307
1186	0.05217944406
1187	0.0521757355
1188	0.05217034564
1189	0.05216748622
1190	0.0521640204
1191	0.0521562361
1192	0.05215183571
1193	0.05214890327
1194	0.05214565499
1195	0.05214192833
1196	0.05213715758
1197	0.05213414314
1198	0.0521308811
1199	0.05212386108
1200	0.05211989616
1201	0.05211602335
1202	0.05211236465
1203	0.05210878031
1204	0.05210314019
1205	0.05209941409
1206	0.05209200462
1207	0.052087667
1208	0.05208395737
1209	0.05207934516
1210	0.05207320119
1211	0.05207031069
1212	0.05206601794
1213	0.0520638714
1214	0.05205985276
1215	0.05205564375
1216	0.05205231225
1217	0.0520459369
1218	0.05204161836
1219	0.05203925112
1220	0.05203624177
1221	0.05203359179
1222	0.05202992037
1223	0.05202701417
1224	0.05202182656
1225	0.05201797991
1226	0.05201053707
1227	0.05200673641
1228	0.05200260273
1229	0.05199838523
1230	0.05199310509
1231	0.05198971278
1232	0.0519852175
1233	0.05198152644
1234	0.05197668739
1235	0.0519712079
1236	0.05196538732
1237	0.05196122676
1238	0.05195859601
1239	0.05195517914
1240	0.05195088097
